"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"WormBase.Gene.ID"	"Public.Name"	"Sequence.Name"	"Other.Name"	"Protein.Domain"	"UniProt"	"Reference.UniProt.ID"	"Interacting.Gene"	"Expr_pattern.Tissue"	"Gene.Ontology.Association"	"Concise.Description"	"Automated.Description"
"CELE_Y73B6BL.25"	68,0178587180829	1,20989851991887	0,331271100309779	3,65229118624434	0,000259910923928975	0,00534669002219593	"WBGene00022246"	"acp-7"	"Y73B6BL.25"	"CELE_Y73B6BL.25"	"CE26277|HMMPANTHER:PTHR11567|HMMPANTHER:PTHR11567:SF29|PFAM:PF00328|SUPERFAMILY:SSF53254|INTERPRO:IPR000560|INTERPRO:IPR029033"	"Q9GUF1"	"Q9GUF1"	"dlg-1|Physical"	"N.A."	"dephosphorylation, phosphatase activity"	"N.A."	"Is predicted to enable phosphatase activity."
"CELE_Y53F4B.45"	305,317889190645	1,20876302136328	0,308149580071274	3,92265023072139	8,75802494271981e-05	0,00231464208359034	"WBGene00044728"	"Y53F4B.45"	"Y53F4B.45"	"CELE_Y53F4B.45"	"N.A."	"N.A."	"N.A."	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in head mesodermal cell\; muscle cell\; and neurons based on RNA-seq and microarray studies. Is affected by several genes including daf-16\; glp-1\; and skn-1 based on microarray\; tiling array\; and RNA-seq studies. Is affected by thirteen chemicals including 4-bromodiphenyl ether\; tert-Butylhydroperoxide\; and antimycin based on microarray and RNA-seq studies."
"CELE_F54D5.3"	1957,71120847776	1,20656916116058	0,169806783941266	7,10554156409862	1,19851628084332e-12	4,06270964504129e-10	"WBGene00010049"	"F54D5.3"	"F54D5.3"	"CELE_F54D5.3"	"CE28033|PFAM:PF17303|INTERPRO:IPR035274"	"Q20769"	"Q20769"	"eps-8|Physical, rde-8|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in head mesodermal cell\; intestine\; and pharyngeal muscle cell based on tiling array\; RNA-seq\; and microarray studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on microarray and RNA-seq studies. Is affected by seventeen chemicals including rotenone\; stavudine\; and Psoralens based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Family of unknown function (DUF5352) and Protein of unknown function DUF5352."
"CELE_C18H9.5"	146,275725194543	1,20379157106953	0,286511296269303	4,20155011946908	2,65093540787188e-05	0,000930991797633925	"WBGene00016003"	"C18H9.5"	"C18H9.5"	"CELE_C18H9.5"	"CE01805|HMMPANTHER:PTHR45757|HMMPANTHER:PTHR45757:SF8|PFSCAN:PS50850|PFAM:PF07690|SUPERFAMILY:SSF103473|INTERPRO:IPR011701|INTERPRO:IPR036259"	"Q09484"	"Q09484"	"N.A."	"N.A."	"integral component of membrane, membrane, transmembrane transport, transmembrane transporter activity"	"N.A."	"Is predicted to enable transmembrane transporter activity."
"CELE_T23G11.2"	554,326850087449	1,20238075629064	0,302607599038065	3,97339908221998	7,08541858666724e-05	0,00196239666113503	"WBGene00001647"	"gna-2"	"T23G11.2"	"CELE_T23G11.2"	"CE16458|HMMPANTHER:PTHR13355:SF16|HMMPANTHER:PTHR13355|PFSCAN:PS51186|PFAM:PF00583|SUPERFAMILY:SSF55729|INTERPRO:IPR000182|INTERPRO:IPR016181|INTERPRO:IPR039143|Active_site"	"G5EC27"	"G5EC27"	"gld-1|Regulatory, par-2|Regulatory, par-3|Regulatory, pgl-1|Regulatory, pie-1|Regulatory, sacy-1|Physical, sys-1|Physical"	"pharynx"	"acyltransferase activity, chitin biosynthetic process, eggshell formation, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment, glucosamine 6-phosphate N-acetyltransferase activity, Golgi apparatus, late endosome, monosaccharide binding, N-acetyltransferase activity, transferase activity, UDP-N-acetylglucosamine biosynthetic process"	"gna-2 encodes a glucosamine 6-phosphate N-acetyltransferase required forsynthesis of UDP-N-acetylglucosamine (UDP-GlcNAc), N-acetylgalactosamine(UDP-GalNAc), alpha-GalNAc-modifications of mucin-like proteins, andchitin\; GNA-2 is also required for eggshell synthesis and osmoticintegrity, progression past meiosis metaphase I, error-free chromosomalsegregation during meiosis, polar body extrusion, association of thesperm pronucleus\/centrosome complex (SPCC) with the early embryoniccortex, localization of PAR-2 in early embryos, posterior localizationof P granules or PIE-1, and pseudocleavage\; gna-2 transcription iselevated during oogenesis\; gna-2 mRNA is posttranslationally inhibitedboth by GLD-1 repression and by nonsense-mediated mRNA decay (NMD), withGLD-1 predominating in distal gonads and NMD (incompletely)predominating in proximal ones\; gna-2 mRNA has two upstream open readingframes (uORFs) with premature stop codons, which normally cause NMD ofthis mRNA unless it is protected by GLD-1 binding to the gna-2 mRNA's 5'UTR\; conversely, gna-2 mRNA is translationally repressed by bound GLD-1during pachytene meiosis, and must be freed from this repression duringdiplotene meiosis for eggshell synthesis to proceed\; gna-2(qa705) issuppressed by sup-46 mutations, but only in a gna-1(+) background."	"Is predicted to enable glucosamine 6-phosphate N-acetyltransferase activity and monosaccharide binding activity. Is involved in chitin biosynthetic process and eggshell formation. Is an ortholog of human GNPNAT1 (glucosamine-phosphate N-acetyltransferase 1)."
"CELE_Y75B12B.1"	818,781149548008	1,2000402757003	0,352229164168896	3,40698726220431	0,000656841923257557	0,0103665345236388	"WBGene00013567"	"Y75B12B.1"	"Y75B12B.1"	"CELE_Y75B12B.1"	"CE40173|PFAM:PF17906|INTERPRO:IPR041426, CE44172|PFAM:PF17906|INTERPRO:IPR041426, CE46820|PFAM:PF17906|INTERPRO:IPR041426"	"Q9XWB8, C8TDI7, H2KMK2"	"C8TDI7"	"N.A."	"N.A."	"N.A."	"Y75B12B.1 encodes a probable transposase, with many C. elegans paralogsand distant similarity to rotifer and insect transposases\; Y75B12B.1 hasno known function in mass RNAi assays\; Y75B12B.1 mRNA is stabilized bybound GLD-1."	"Is enriched in I5 neuron\; cholinergic neurons\; germ line\; and retrovesicular ganglion based on RNA-seq and microarray studies. Is affected by several genes including daf-12\; dpy-10\; and gld-1 based on microarray\; tiling array\; and RNA-seq studies. Is affected by eight chemicals including rotenone\; manganese chloride\; and Zidovudine based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: HTH domain in Mos1 transposase and Mos1 transposase, HTH domain."
"CELE_Y46H3B.1"	31,8619644052795	1,19821495521853	0,433700131315246	2,76277286701483	0,00573126338494801	0,048072937042224	"WBGene00021602"	"clec-205"	"Y46H3B.1"	"CELE_Y46H3B.1"	"CE30011|HMMPANTHER:PTHR22802:SF364|HMMPANTHER:PTHR22802|PFSCAN:PS50041|SCANPROSITE:PS00615|SMART:SM00034|PFAM:PF00059|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187, CE50986|HMMPANTHER:PTHR22802|HMMPANTHER:PTHR22802:SF364|PFSCAN:PS50041|SCANPROSITE:PS00615|SMART:SM00034|PFAM:PF00059|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"A0A0K3AYB0, Q9N4W4"	"Q9N4W4"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_ZC116.1"	105,125542041174	1,19678368887764	0,266606030486017	4,48895955840134	7,15718819963643e-06	0,000327278696765193	"WBGene00013853"	"ZC116.1"	"ZC116.1"	"CELE_ZC116.1"	"N.A."	"B5U8M5"	"B5U8M5"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in coelomocyte based on tiling array studies. Is affected by several genes including daf-2\; glp-1\; and skn-1 based on microarray and RNA-seq studies. Is affected by nine chemicals including nicotinic acid\; rotenone\; and D-glucose based on RNA-seq and microarray studies."
"CELE_C36C5.12"	38,1162730718335	1,19559393403625	0,44623617330518	2,6792851085575	0,00737795432055383	0,056201485940594	"WBGene00016481"	"C36C5.12"	"C36C5.12"	"CELE_C36C5.12"	"CE51178|HMMPANTHER:PTHR21453:SF28|HMMPANTHER:PTHR21453|PIRSF:PIRSF015697|PFAM:PF01579|INTERPRO:IPR002542|INTERPRO:IPR016638"	"O16406"	"O16406"	"N.A."	"N.A."	"integral component of membrane, membrane"	"N.A."	"Is enriched in cephalic sheath cell\; coelomocyte\; hypodermis\; neurons\; and ventral nerve cord based on tiling array studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on RNA-seq and microarray studies. Is affected by nineteen chemicals including rotenone\; Tunicamycin\; and mianserin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Domain of unknown function (DUF19)\; Domain of unknown function DUF19\; and Uncharacterised protein family UPF0376."
"CELE_B0513.4"	258,471877105729	1,1934509675635	0,33156004502968	3,59950176583148	0,000318827468344376	0,0061757474706756	"WBGene00007196"	"B0513.4"	"B0513.4"	"CELE_B0513.4"	"N.A."	"O45227, D3YT72"	"O45227"	"rde-8|Physical, sacy-1|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in dopaminergic neurons\; germ line\; and head mesodermal cell based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray\; tiling array\; RNA-seq\; and proteomic studies. Is affected by eleven chemicals including hydrogen sulfide\; Alovudine\; and Zidovudine based on microarray and RNA-seq studies."
"CELE_C16C8.12"	89,5122637355478	1,18272365015408	0,309381829041532	3,82286074724611	0,000131912283834184	0,0032139191278538	"WBGene00015850"	"C16C8.12"	"C16C8.12"	"CELE_C16C8.12"	"N.A."	"P91051"	"P91051"	"alp-1|Physical, ima-3|Physical, mel-26|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in germ line\; germline precursor cell\; and head mesodermal cell based on tiling array and RNA-seq studies. Is affected by several genes including glp-1\; dpy-10\; and hsf-1 based on microarray and RNA-seq studies. Is affected by twelve chemicals including rotenone\; mianserin\; and stavudine based on RNA-seq and microarray studies."
"CELE_D2092.5"	2225,35054695699	1,17978926339668	0,153048838464872	7,708580314822	1,2722504463057e-14	7,6300773881711e-12	"WBGene00017066"	"maco-1"	"D2092.5"	"CELE_D2092.5"	"CE45670|PhosphoPep:D2092.5|HMMPANTHER:PTHR13289:SF6|HMMPANTHER:PTHR13289|PFAM:PF09726|INTERPRO:IPR019130"	"P91193"	"P91193"	"N.A."	"epithelial cell, GABAergic neuron, muscle cell, nervous system, neuron, Tissue, uv1"	"actin filament binding, chemotaxis, endoplasmic reticulum, integral component of membrane, locomotion, membrane, microtubule binding, molecular_function, neuronal cell body, neuronal signal transduction, nuclear envelope, nuclear membrane, nucleus, rough endoplasmic reticulum membrane, rough endoplasmic reticulum, thermotaxis"	"maco-1 encodes a novel protein with five transmembrane domains in the N-terminus and four coiled coil domains in the C-terminus\; maco-1 is functionally conserved across species and is orthologous to human macoilin (OMIM:601301)\; macoilin is involved in assembly or traffic of ion channels or ion channel regulators\; MACO-1 is not required for development but for appropriate regulation of neuronal activity\; both transmembrane domains and coiled coil domains are required for appropriate function of MACO-1\; proper function of MACO-1 is necessary for normal thermotaxis in many neurons\; mutations in C. elegans macoilin disrupt aggregation and are associated with multiple behavioral defects\; MACO-1 is localized to the rough ER of neurons\; MACO-1 is also restricted to neuronal cell bodies at embryonic developmental stages."	"Is predicted to enable actin filament binding activity and microtubule binding activity. Is involved in chemotaxis\; neuronal signal transduction\; and thermotaxis. Located in neuronal cell body\; nuclear envelope\; and rough endoplasmic reticulum. Is expressed in epithelial cell\; muscle cell\; and nervous system. Is an ortholog of human MACO1 (macoilin 1)."
"CELE_Y39G10AR.3"	45,30893446031	1,17598773348385	0,410145569615923	2,86724475552691	0,00414062653225785	0,0388205113586685	"WBGene00021461"	"nekl-1"	"Y39G10AR.3"	"CELE_Y39G10AR.3"	"CE49798|HMMPANTHER:PTHR43671:SF24|HMMPANTHER:PTHR43671|PFSCAN:PS50012|PFSCAN:PS50011|PRINTS:PR00633|SCANPROSITE:PS00107|SCANPROSITE:PS00108|SMART:SM00220|PFAM:PF13540|PFAM:PF00415|PFAM:PF00069|SUPERFAMILY:SSF50985|SUPERFAMILY:SSF56112|INTERPRO:IPR000408|INTERPRO:IPR000719|INTERPRO:IPR009091|INTERPRO:IPR011009|Active_site, CE49838|HMMPANTHER:PTHR43671|HMMPANTHER:PTHR43671:SF24|PFSCAN:PS50012|PFSCAN:PS50011|PRINTS:PR00633|SCANPROSITE:PS00108|SCANPROSITE:PS00107|SMART:SM00220|PFAM:PF00069|PFAM:PF00415|PFAM:PF13540|SUPERFAMILY:SSF56112|SUPERFAMILY:SSF50985|INTERPRO:IPR000408|INTERPRO:IPR000719|INTERPRO:IPR009091|INTERPRO:IPR011009|Active_site"	"A0A061AJL2, A0A061AD48"	"A0A061AD48"	"N.A."	"amphid neuron, PHAL, PHAR, PHBL, PHBR, PQR"	"ATP binding, centrosome, chromosome segregation, cytoplasm, kinase activity, nucleotide binding, nucleus, phosphorylation, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity"	"N.A."	"Is predicted to enable protein serine\/threonine kinase activity. Is expressed in amphid neurons and lumbar neurons. Human ortholog(s) of this gene are implicated in lethal congenital contracture syndrome. Is an ortholog of human NEK9 (NIMA related kinase 9)."
"CELE_F18A11.1"	376,346729510799	1,17445601753599	0,32199344185141	3,64745322383916	0,000264852508423714	0,00541974430951571	"WBGene00004242"	"puf-6"	"F18A11.1"	"CELE_F18A11.1"	"CE09451|HMMPANTHER:PTHR12537|HMMPANTHER:PTHR12537:SF26|PFSCAN:PS50302|PFSCAN:PS50303|SMART:SM00025|PFAM:PF00806|SUPERFAMILY:SSF48371|INTERPRO:IPR001313|INTERPRO:IPR011989|INTERPRO:IPR016024"	"O01322"	"O01322"	"gex-3|Physical, lin-41|Physical, puf-5|Genetic"	"N.A."	"cell cycle, cell differentiation, cell division, cytoplasm, germ cell development, mRNA 3'-UTR binding, mRNA binding, mRNA catabolic process, negative regulation of cell population proliferation, negative regulation of translation, nucleus, oogenesis, posttranscriptional regulation of gene expression, regulation of translation, RNA binding"	"The puf-6 gene encodes a predicted RNA binding protein that is a member of the conserved PUF (Pumilio and FBF) family of RNA binding proteins\; PUF-6 appears to function redundantly with other PUF family members during primordial germ cell development, and interacts with GEX-3, a predicted transmembrane protein that is essential for embryonic tissue morphogenesis."	"Is predicted to enable mRNA 3'-UTR binding activity. Is involved in germ cell development and negative regulation of cell population proliferation."
"CELE_Y62E10A.14"	332,918917551283	1,17406299846021	0,373552954782625	3,14296268689245	0,00167247158125738	0,0205022400680395	"WBGene00013380"	"memi-2"	"Y62E10A.14"	"CELE_Y62E10A.14"	"CE22704|HMMPANTHER:PTHR38618:SF1|HMMPANTHER:PTHR38618"	"Q9U1X3"	"Q9U1X3"	"ceh-13|Physical, ceh-14|Physical, ceh-34|Physical, ceh-8|Physical, elt-7|Physical, him-8|Physical, hsp-3|Regulatory, mpz-1|Physical, rpn-2|Physical, rpn-7|Physical, sex-1|Physical, sma-4|Physical, sod-3|Regulatory, sprp-4|Physical, W06F12.3|Physical, zip-2|Physical, ZK131.11|Physical, ztf-23|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in germ line\; germline precursor cell\; and head mesodermal cell based on tiling array and RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and daf-12 based on microarray\; tiling array\; and RNA-seq studies. Is affected by fourteen chemicals including rotenone\; manganese chloride\; and Alovudine based on RNA-seq and microarray studies."
"CELE_Y39E4B.5"	325,840416932613	1,17394529314343	0,344237134318696	3,41028080967172	0,000648960244103792	0,0102922545165658	"WBGene00012716"	"Y39E4B.5"	"Y39E4B.5"	"CELE_Y39E4B.5"	"CE21717|PhosphoPep:Y39E4B.5|HMMPANTHER:PTHR23503|HMMPANTHER:PTHR23503:SF46|PFSCAN:PS50850|PFAM:PF00083|SUPERFAMILY:SSF103473|INTERPRO:IPR005828|INTERPRO:IPR036259"	"Q9U2K5"	"Q9U2K5"	"N.A."	"N.A."	"integral component of membrane, membrane, transmembrane transport, transmembrane transporter activity"	"N.A."	"Is predicted to enable transmembrane transporter activity."
"CELE_Y48A6B.7"	271,177239671001	1,17028098251677	0,215950204894251	5,41921681940451	5,98606848599218e-08	6,18150767563417e-06	"WBGene00012968"	"Y48A6B.7"	"Y48A6B.7"	"CELE_Y48A6B.7"	"CE19190|HMMPANTHER:PTHR11079:SF172|HMMPANTHER:PTHR11079|PFSCAN:PS51747|PFAM:PF00383|SUPERFAMILY:SSF53927|INTERPRO:IPR002125|INTERPRO:IPR016193|Active_site"	"Q9XXD0"	"Q9XXD0"	"Y48A6B.7|Physical, Y48A6B.7|Physical"	"N.A."	"catalytic activity, guanosine deaminase activity, purine nucleoside catabolic process"	"Y48A6B.7 encodes a cytidine deaminase\; by homology the product of Y48A6B.7 is predicted to function in deamination of cytidine to uracil."	"Is predicted to enable guanosine deaminase activity."
"CELE_C02C2.1"	351,466076550221	1,16786628257929	0,444405783567959	2,62792773127963	0,00859067643104929	0,0624496119297676	"WBGene00015332"	"tyr-1"	"C02C2.1"	"CELE_C02C2.1"	"CE06754|HMMPANTHER:PTHR11474:SF73|HMMPANTHER:PTHR11474|PFSCAN:PS51670|PRINTS:PR00092|SCANPROSITE:PS00498|SCANPROSITE:PS00497|SMART:SM00254|PFAM:PF00264|PFAM:PF01549|SUPERFAMILY:SSF48056|INTERPRO:IPR002227|INTERPRO:IPR003582|INTERPRO:IPR008922|Metal_ion_binding_site"	"P34269"	"P34269"	"crm-1|Physical, hbl-1|Regulatory, lin-2|Physical, par-2|Physical"	"N.A."	"metal ion binding, monooxygenase activity, oxidoreductase activity, protein binding"	"C02C2.1 encodes a tyrosinase homolog with a glutamine\/asparagine-rich domain."	"Is predicted to enable metal ion binding activity and monooxygenase activity. Human ortholog(s) of this gene are implicated in several diseases, including ocular albinism\; oculocutaneous albinism (multiple)\; and vitiligo. Is an ortholog of human DCT (dopachrome tautomerase)\; TYR (tyrosinase)\; and TYRP1 (tyrosinase related protein 1)."
"CELE_C44E12.1"	139,548967859938	1,16775761387495	0,268941168314393	4,34205600129557	1,41155540411758e-05	0,000560773080207425	"WBGene00016657"	"C44E12.1"	"C44E12.1"	"CELE_C44E12.1"	"CE27852|HMMPANTHER:PTHR43808:SF8|HMMPANTHER:PTHR43808|PFAM:PF01546|PFAM:PF07687|SUPERFAMILY:SSF55031|SUPERFAMILY:SSF53187|INTERPRO:IPR002933|INTERPRO:IPR011650|INTERPRO:IPR036264|Active_site"	"Q18621"	"Q18621"	"csr-1|Physical, egl-9|Genetic"	"N.A."	"hydrolase activity"	"N.A."	"Is predicted to enable hydrolase activity."
"CELE_C12C8.3"	2298,4495301204	1,16663975148586	0,293011675836601	3,98154697472344	6,84681857310358e-05	0,00190988268354927	"WBGene00003026"	"lin-41"	"C12C8.3"	"lin-41A, lin-41B, lep-1, CELE_C12C8.3"	"CE27062|HMMPANTHER:PTHR24104:SF25|HMMPANTHER:PTHR24104|PFSCAN:PS51125|PFSCAN:PS50119|PFSCAN:PS50194|SMART:SM00502|SMART:SM00557|SMART:SM00336|PFAM:PF01436|PFAM:PF00630|SUPERFAMILY:SSF101898|SUPERFAMILY:SSF81296|INTERPRO:IPR000315|INTERPRO:IPR001258|INTERPRO:IPR001298|INTERPRO:IPR003649|INTERPRO:IPR011042|INTERPRO:IPR013783|INTERPRO:IPR014756|INTERPRO:IPR017868, CE27063|HMMPANTHER:PTHR24104:SF25|HMMPANTHER:PTHR24104|PFSCAN:PS51125|PFSCAN:PS50119|PFSCAN:PS50194|SMART:SM00336|SMART:SM00502|SMART:SM00557|PFAM:PF00630|PFAM:PF01436|SUPERFAMILY:SSF81296|SUPERFAMILY:SSF101898|INTERPRO:IPR000315|INTERPRO:IPR001258|INTERPRO:IPR001298|INTERPRO:IPR003649|INTERPRO:IPR011042|INTERPRO:IPR013783|INTERPRO:IPR014756|INTERPRO:IPR017868"	"Q9U489"	"Q9U489"	"dcr-1|Physical;Genetic;Regulatory, alg-1|Physical;Regulatory, apl-1|Genetic;Regulatory, csr-1|Physical;Regulatory, hbl-1|Genetic;Regulatory, let-7|Genetic;Regulatory, lin-29|Genetic;Regulatory, adr-1|Physical, ain-2|Physical, anc-1|Physical, asna-1|Physical, atg-2|Genetic, C04B4.2|Physical, C05C10.2|Physical, C30G12.2|Physical, C35A5.8|Physical, cash-1|Physical, ccar-1|Physical, ccf-1|Physical, ccr-4|Physical, cdk-1|Regulatory, clik-1|Physical, cpsf-4|Physical, dcs-1|Regulatory, dld-1|Physical, dmd-3|Regulatory, dre-1|Genetic, eef-1B.1|Physical, eel-1|Physical, egg-4|Physical, egg-5|Physical, emb-1|Physical, epg-6|Genetic, ergo-1|Physical, F23C8.5|Physical, F52B5.3|Physical, fbf-1|Physical, fbf-2|Physical, gbf-1|Physical, gld-1|Physical, gld-2|Physical, gld-3|Physical, gls-1|Physical, gpd-1|Physical, gsy-1|Physical, H05L14.2|Physical, H34C03.2|Physical, hcp-3|Physical, ife-3|Physical, ifg-1|Physical, inx-8|Physical, jac-1|Physical, K06H7.1|Physical, kin-20|Genetic, kin-2|Physical, lars-1|Physical, let-711|Physical, let-99|Physical, lin-12|Genetic, lin-28|Regulatory, lin-2|Physical, lin-42|Genetic, lin-4|Genetic, lin-66|Physical, lotr-1|Physical, meg-1|Physical, mex-1|Physical, mex-3|Physical, mex-5|Physical, mix-1|Physical, mrg-1|Physical, nasp-2|Physical, ncbp-1|Genetic, ncbp-2|Genetic, ncl-1|Physical, nhl-2|Physical, nmy-1|Physical, npp-4|Physical, npp-8|Physical, nrde-2|Physical, ntl-11|Physical, ntl-2|Physical, ntl-3|Physical, ntl-4|Physical, ntl-9|Physical, nuo-2|Physical, ogt-1|Physical, oma-1|Physical, oma-2|Physical, ooc-5|Physical, pgl-1|Regulatory, pos-1|Physical, pqn-59|Physical, pqn-87|Physical, prg-1|Physical, puf-11|Physical, puf-6|Physical, puf-9|Genetic, pyr-1|Physical, rde-8|Physical, rha-1|Physical, rle-1|Physical, rme-2|Regulatory, rnp-8|Physical, rskn-1|Physical, sao-1|Physical, sec-16A.2|Physical, simr-1|Physical, smgl-1|Physical, sod-2|Physical, sop-2|Regulatory, spd-5|Physical, spn-4|Physical, tag-153|Physical, tiar-1|Physical, tim-1|Genetic, tin-44|Physical, trcs-2|Physical, tsn-1|Regulatory, unc-89|Physical, vbh-1|Physical, vig-1|Regulatory, wago-1|Physical, wee-1.3|Regulatory, xpo-1|Genetic, Y54E2A.4|Physical, zyg-8|Physical"	"ALML, ALMR, AVM, germ cell, head neuron, hermaphrodite, hyp7 syncytium, intestine, nervous system, oocyte, pharynx, SDQR, seam cell, tail neuron, ventral cord neuron, ventral nerve cord"	"cytoplasm, epidermal cell fate specification, gamete generation, messenger ribonucleoprotein complex, metal ion binding, miRNA binding, mRNA binding, mRNA catabolic process, negative regulation of gene expression, negative regulation of translation, nematode male tail tip morphogenesis, P-body, positive regulation of brood size, positive regulation of oocyte development, positive regulation of transcription by RNA polymerase II, protein metabolic process, protein ubiquitination, regulation of development, heterochronic, regulation of epidermal cell differentiation, regulation of nematode male tail tip morphogenesis, RNA binding, translation repressor activity, ubiquitin-protein transferase activity, zinc ion binding"	"lin-41 encodes a novel RBCC (Ring finger-B box-Coiled coil) protein that is a member of the NHL (NCL-1, HT2A, and LIN-41) family of proteins\; lin-41 is a heterochronic gene required for temporal control of specific postembryonic cell fates\; lin-41 is also required for proper male tail morphogenesis\; lin-41 translation is negatively regulated during L4 and adult stages by the let-7 microRNA that binds to two sites in the lin-41 3'UTR\; LIN-41 is a widely expressed cytoplasmic protein and negatively regulates post-transcriptional expression of LIN-29, a transcription factor required for adult cell fates."	"Enables mRNA binding activity and translation repressor activity. Is involved in several processes, including negative regulation of gene expression\; regulation of developmental process\; and reproductive process. Acts upstream of or within positive regulation of transcription by RNA polymerase II. Located in cytoplasm. Part of messenger ribonucleoprotein complex. Is expressed in germ cell\; hypodermal cell\; intestine\; nervous system\; and pharynx. Is an ortholog of human TRIM71 (tripartite motif containing 71)."
"CELE_T01D3.6"	1647,18483127372	1,16282288743541	0,143863705424968	8,08280923948455	6,32915865008215e-16	4,93452854153655e-13	"WBGene00011330"	"T01D3.6"	"T01D3.6"	"CELE_T01D3.6"	"CE12964|HMMPANTHER:PTHR11339|HMMPANTHER:PTHR11339:SF386|PFSCAN:PS51233|PFSCAN:PS51406|PFSCAN:PS50026|SCANPROSITE:PS00010|SCANPROSITE:PS00022|SCANPROSITE:PS01186|SCANPROSITE:PS01187|SMART:SM00186|SMART:SM00179|SMART:SM00181|SMART:SM00216|PFAM:PF00094|PFAM:PF01826|PFAM:PF00147|SUPERFAMILY:SSF57567|SUPERFAMILY:SSF56496|SUPERFAMILY:SSF57196|INTERPRO:IPR000742|INTERPRO:IPR001846|INTERPRO:IPR001881|INTERPRO:IPR002181|INTERPRO:IPR002919|INTERPRO:IPR014716|INTERPRO:IPR036056|INTERPRO:IPR036084, CE18164|HMMPANTHER:PTHR11339:SF386|HMMPANTHER:PTHR11339|PFSCAN:PS51233|PFSCAN:PS50026|PFSCAN:PS51406|SCANPROSITE:PS01186|SCANPROSITE:PS00022|SCANPROSITE:PS01187|SCANPROSITE:PS00010|SMART:SM00186|SMART:SM00179|SMART:SM00181|SMART:SM00216|PFAM:PF00147|PFAM:PF01826|PFAM:PF00094|SUPERFAMILY:SSF56496|SUPERFAMILY:SSF57567|SUPERFAMILY:SSF57196|INTERPRO:IPR000742|INTERPRO:IPR001846|INTERPRO:IPR001881|INTERPRO:IPR002181|INTERPRO:IPR002919|INTERPRO:IPR014716|INTERPRO:IPR036056|INTERPRO:IPR036084"	"G5EDT4, G5EEP7"	"G5EDT4"	"ccar-1|Physical, glh-1|Physical, hbl-1|Regulatory, mpz-4|Physical, tofu-6|Physical"	"N.A."	"calcium ion binding, extracellular matrix, extracellular region, extracellular space, negative regulation of endopeptidase activity, negative regulation of peptidase activity, peptidase inhibitor activity, serine-type endopeptidase inhibitor activity"	"N.A."	"Is predicted to enable calcium ion binding activity and serine-type endopeptidase inhibitor activity. Is an ortholog of human FCGBP (Fc fragment of IgG binding protein)."
"CELE_T27E4.4"	332,735479036259	1,15859269181291	0,239168133679662	4,84426028663462	1,27084244485424e-06	8,50482671356744e-05	"WBGene00020862"	"fip-2"	"T27E4.4"	"CELE_T27E4.4"	"N.A."	"Q23052"	"Q23052"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-2\; rrf-3\; and dpy-10 based on microarray and RNA-seq studies. Is affected by thirteen chemicals including hydrogen sulfide\; Ethanol\; and rotenone based on microarray and RNA-seq studies."
"CELE_F32D1.6"	407,400843943607	1,15705600367925	0,242711565232894	4,76720589135914	1,8679839122488e-06	0,000112028742860367	"WBGene00017985"	"neg-1"	"F32D1.6"	"CELE_F32D1.6"	"N.A."	"O16292, A0A168H505, I2HA84"	"I2HA84"	"gld-2|Regulatory, gld-3|Regulatory, mex-5|Regulatory, pos-1|Regulatory, sygl-1|Physical"	"AB, AB lineage cell, ABa, ABp, germ line, Psub1"	"nucleus"	"N.A."	"Located in nucleus. Is expressed in AB lineage cell\; ABa\; ABp\; and Psub1."
